int	string	string
200100203	Major Project	Training Room
200100204	Path to Stardom	Training Room
200100301	Realization	Training Room
200100302	Basic Attributes	Training Room
200100303	Major Project	Training Room
200100304	Path to Stardom	Training Room
200100401	Realization	Training Room
200100402	Basic Attributes	Training Room
200100403	Major Project	Training Room
200100404	Path to Stardom	Training Room
200100501	Realization	Training Room
200100502	Basic Attributes	Training Room
200100503	Major Project	Training Room
200100504	Path to Stardom	Training Room
200100601	Realization	Training Room
200100602	Basic Attributes	Training Room
200100603	Major Project	Training Room
200100604	Path to Stardom	Training Room
200100701	Realization	Training Room
200100702	Basic Attributes	Training Room
200100703	Major Project	Training Room
200100704	Path to Stardom	Training Room
200100801	Realization	Training Room
200100802	Basic Attributes	Training Room
200100803	Major Project	Training Room
200100804	Path to Stardom	Training Room
200100901	Realization	Training Room
200100902	Basic Attributes	Training Room
200100903	Major Project	Training Room
200100904	Path to Stardom	Training Room
200101001	Realization	Training Room
200101002	Basic Attributes	Training Room
200101003	Major Project	Training Room
200101004	Path to Stardom	Training Room
200101101	Realization	Training Room
200101102	Basic Attributes	Training Room
200101103	Major Project	Training Room
200101104	Path to Stardom	Training Room
200101201	Realization	Training Room
200101202	Basic Attributes	Training Room
200101203	Major Project	Training Room
200101204	Path to Stardom	Training Room
200101301	Realization	Training Room
200101302	Basic Attributes	Training Room
200101303	Major Project	Training Room
200101304	Path to Stardom	Training Room
200101401	Realization	Training Room
200101402	Basic Attributes	Training Room
200101403	Major Project	Training Room
200101404	Path to Stardom	Training Room
200101501	Realization	Training Room
200101502	Basic Attributes	Training Room
200101503	Major Project	Training Room
200101504	Path to Stardom	Training Room
200101601	Realization	Training Room
200101602	Basic Attributes	Training Room
200101603	Major Project	Training Room
200101604	Path to Stardom	Training Room
200101701	Realization	Training Room
200101702	Basic Attributes	Training Room
200101703	Major Project	Training Room
200101704	Path to Stardom	Training Room
200101801	Realization	Training Room
200101802	Basic Attributes	Training Room
200101803	Major Project	Training Room
200101804	Path to Stardom	Training Room
200101901	Realization	Training Room
200101902	Basic Attributes	Training Room
200101903	Major Project	Training Room
200101904	Path to Stardom	Training Room
200102001	Realization	Training Room
200102002	Basic Attributes	Training Room
200102003	Major Project	Training Room
200102004	Path to Stardom	Training Room
200102101	Realization	Training Room
200102102	Basic Attributes	Training Room
200102103	Major Project	Training Room
200102104	Path to Stardom	Training Room
200102201	Realization	Training Room
200102202	Basic Attributes	Training Room
200102203	Major Project	Training Room
200102204	Path to Stardom	Training Room
200102301	Realization	Training Room
200102302	Basic Attributes	Training Room
200102303	Major Project	Training Room
200102304	Path to Stardom	Training Room
200102401	Realization	Training Room
200102402	Basic Attributes	Training Room
200102403	Major Project	Training Room
200102404	Path to Stardom	Training Room
200102501	Realization	Training Room
200102502	Basic Attributes	Training Room
200102503	Major Project	Training Room
200102504	Path to Stardom	Training Room
200102601	Realization	Training Room
200102602	Basic Attributes	Training Room
200102603	Major Project	Training Room
200102604	Path to Stardom	Training Room
200102701	Realization	Training Room
200102702	Basic Attributes	Training Room
200102703	Major Project	Training Room
200102704	Path to Stardom	Training Room
200102801	Realization	Training Room
200102802	Basic Attributes	Training Room
200102803	Major Project	Training Room
200102804	Path to Stardom	Training Room
200102901	Realization	Training Room
200102902	Basic Attributes	Training Room
200102903	Major Project	Training Room
200102904	Path to Stardom	Training Room
200103001	Realization	Training Room
200103002	Basic Attributes	Training Room
200103003	Major Project	Training Room
200103004	Path to Stardom	Training Room
200103101	Realization	Training Room
200103102	Basic Attributes	Training Room
200103103	Major Project	Training Room
200103104	Path to Stardom	Training Room
200103201	Realization	Training Room
200103202	Basic Attributes	Training Room
200103203	Major Project	Training Room
200103204	Path to Stardom	Training Room
200103301	Realization	Training Room
200103302	Basic Attributes	Training Room
200103303	Major Project	Training Room
200103304	Path to Stardom	Training Room
200103401	Realization	Training Room
200103402	Basic Attributes	Training Room
200103403	Major Project	Training Room
200103404	Path to Stardom	Training Room
200103501	Realization	Training Room
200103502	Basic Attributes	Training Room
200103503	Major Project	Training Room
200103504	Path to Stardom	Training Room
200103601	Realization	Training Room
200103602	Basic Attributes	Training Room
200103603	Major Project	Training Room
200103604	Path to Stardom	Training Room
200103701	Realization	Training Room
200103702	Basic Attributes	Training Room
200103703	Major Project	Training Room
200103704	Path to Stardom	Training Room
200103801	Realization	Training Room
200103802	Basic Attributes	Training Room
200103803	Major Project	Training Room
200103804	Path to Stardom	Training Room
200103901	Realization	Training Room
200103902	Basic Attributes	Training Room
200103903	Major Project	Training Room
200103904	Path to Stardom	Training Room
200104001	Realization	Training Room
200104002	Basic Attributes	Training Room
200104003	Major Project	Training Room
200104004	Path to Stardom	Training Room
200104101	Realization	Training Room
200104102	Basic Attributes	Training Room
200104103	Major Project	Training Room
200104104	Path to Stardom	Training Room
200104201	Realization	Training Room
200104202	Basic Attributes	Training Room
200104203	Major Project	Training Room
200104204	Path to Stardom	Training Room
200104301	Realization	Training Room
200104302	Basic Attributes	Training Room
200104303	Major Project	Training Room
200104304	Path to Stardom	Training Room
200104401	Realization	Training Room
200104402	Basic Attributes	Training Room
200104403	Major Project	Training Room
200104404	Path to Stardom	Training Room
200104501	Realization	Training Room
200104502	Basic Attributes	Training Room
200104503	Major Project	Training Room
200104504	Path to Stardom	Training Room
200104601	Realization	Training Room
200104602	Basic Attributes	Training Room
200104603	Major Project	Training Room
200104604	Path to Stardom	Training Room
200104701	Realization	Training Room
200104702	Basic Attributes	Training Room
200104703	Major Project	Training Room
200104704	Path to Stardom	Training Room
200104801	Realization	Training Room
200104802	Basic Attributes	Training Room
200104803	Major Project	Training Room
200104804	Path to Stardom	Training Room
200104901	Realization	Training Room
200104902	Basic Attributes	Training Room
200104903	Major Project	Training Room
200104904	Path to Stardom	Training Room
200105001	Realization	Training Room
200105002	Basic Attributes	Training Room
200105003	Major Project	Training Room
200105004	Path to Stardom	Training Room
200105101	Realization	Training Room
200105102	Basic Attributes	Training Room
200105103	Major Project	Training Room
200105104	Path to Stardom	Training Room
200105201	Realization	Training Room
200105202	Basic Attributes	Training Room
200105203	Major Project	Training Room
200105204	Path to Stardom	Training Room
200105301	Realization	Training Room
200105302	Basic Attributes	Training Room
200105303	Major Project	Training Room
200105304	Path to Stardom	Training Room
200105401	Realization	Training Room
200105402	Basic Attributes	Training Room
200105403	Major Project	Training Room
200105404	Path to Stardom	Training Room
200105501	Realization	Training Room
200105502	Basic Attributes	Training Room
200105503	Major Project	Training Room
200105504	Path to Stardom	Training Room
200105601	Realization	Training Room
200105602	Basic Attributes	Training Room
200105603	Major Project	Training Room
200105604	Path to Stardom	Training Room
200105701	Realization	Training Room
200105702	Basic Attributes	Training Room
200105703	Major Project	Training Room
200105704	Path to Stardom	Training Room
200105801	Realization	Training Room
200105802	Basic Attributes	Training Room
200105803	Major Project	Training Room
200105804	Path to Stardom	Training Room
200105901	Realization	Training Room
200105902	Basic Attributes	Training Room
200105903	Major Project	Training Room
200105904	Path to Stardom	Training Room
200106001	Realization	Training Room
200106002	Basic Attributes	Training Room
200106003	Major Project	Training Room
200106004	Path to Stardom	Training Room
200106101	Realization	Training Room
200106102	Basic Attributes	Training Room
200106103	Major Project	Training Room
200106104	Path to Stardom	Training Room
200106201	Realization	Training Room
200106202	Basic Attributes	Training Room
200106203	Major Project	Training Room
200106204	Path to Stardom	Training Room
200106301	Realization	Training Room
200106302	Basic Attributes	Training Room
200106303	Major Project	Training Room
