int	int	int	int	int	int	DTItemNum	string	string	int	int	int	string
13063020	1306	3	3	20	4	0		生活课程	2219	81	81	
13063021	1306	3	3	21	5	0		生活课程	2219	102	102	
13063022	1306	3	3	22	5	0		生活课程	2219	102	102	
13063023	1306	3	3	23	5	0		生活课程	2219	102	102	
13063024	1306	3	3	24	5	0		生活课程	2219	102	102	
13063025	1306	3	3	25	5	0		生活课程	2219	102	102	
13063026	1306	3	3	26	5	0		生活课程	2219	102	102	
13063027	1306	3	3	27	5	0		生活课程	2219	102	102	
13063028	1306	3	3	28	5	0		生活课程	2219	102	102	
13063029	1306	3	3	29	5	0		生活课程	2219	102	102	
13063030	1306	3	3	30	5	0		生活课程	2219	102	102	
13063031	1306	3	3	31	5	0		生活课程	2219	102	102	
13063032	1306	3	3	32	5	0		生活课程	2219	102	102	
13063033	1306	3	3	33	5	0		生活课程	2219	102	102	
13063034	1306	3	3	34	5	0		生活课程	2219	102	102	
13063035	1306	3	3	35	5	0		生活课程	2219	102	102	
13063036	1306	3	3	36	6	0		生活课程	2219	122	122	
13063037	1306	3	3	37	6	0		生活课程	2219	122	122	
13063038	1306	3	3	38	6	0		生活课程	2219	122	122	
13063039	1306	3	3	39	6	5012:100		生活课程	2219	122	122	
13063040	1306	3	3	40	6	0		生活课程	2219	122	122	
13063041	1306	3	3	41	6	0		生活课程	2219	122	122	
13063042	1306	3	3	42	6	0		生活课程	2219	122	122	
13063043	1306	3	3	43	6	0		生活课程	2219	122	122	
13063044	1306	3	3	44	6	0		生活课程	2219	122	122	
13063045	1306	3	3	45	6	0		生活课程	2219	122	122	
13063046	1306	3	3	46	6	0		生活课程	2219	122	122	
13063047	1306	3	3	47	6	0		生活课程	2219	122	122	
13063048	1306	3	3	48	6	0		生活课程	2219	122	122	
13063049	1306	3	3	49	6	0		生活课程	2219	122	122	
13063050	1306	3	3	50	6	0		生活课程	2219	122	122	
13063051	1306	3	3	51	6	0		生活课程	2219	122	122	
13063052	1306	3	3	52	6	0		生活课程	2219	122	122	
13063053	1306	3	3	53	6	0		生活课程	2219	122	122	
13063054	1306	3	3	54	6	0		生活课程	2219	122	122	
13063055	1306	3	3	55	6	0		生活课程	2219	122	122	
13063056	1306	3	3	56	6	0		生活课程	2219	122	122	
13063057	1306	3	3	57	6	0		生活课程	2219	122	122	
13063058	1306	3	3	58	7	0		生活课程	2219	142	142	
13063059	1306	3	3	59	7	0		生活课程	2219	142	142	
13063060	1306	3	3	60	7	0		生活课程	2219	142	142	
13063061	1306	3	3	61	7	0		生活课程	2219	142	142	
13063062	1306	3	3	62	7	0		生活课程	2219	142	142	
13063063	1306	3	3	63	7	0		生活课程	2219	142	142	
13063064	1306	3	3	64	7	0		生活课程	2219	142	142	
13063065	1306	3	3	65	7	0		生活课程	2219	142	142	
13063066	1306	3	3	66	7	0		生活课程	2219	142	142	
13063067	1306	3	3	67	7	0		生活课程	2219	142	142	
13063068	1306	3	3	68	7	0		生活课程	2219	142	142	
13063069	1306	3	3	69	7	0		生活课程	2219	142	142	
13063070	1306	3	3	70	7	0		生活课程	2219	142	142	
13063071	1306	3	3	71	7	0		生活课程	2219	142	142	
13063072	1306	3	3	72	7	0		生活课程	2219	142	142	
13063073	1306	3	3	73	7	0		生活课程	2219	142	142	
13063074	1306	3	3	74	7	0		生活课程	2219	142	142	
13063075	1306	3	3	75	7	0		生活课程	2219	142	142	
13063076	1306	3	3	76	7	0		生活课程	2219	142	142	
13063077	1306	3	3	77	7	0		生活课程	2219	142	142	
13063078	1306	3	3	78	7	0		生活课程	2219	142	142	
13063079	1306	3	3	79	7	0		生活课程	2219	142	142	
13063080	1306	3	3	80	7	0		生活课程	2219	142	142	
13063081	1306	3	3	81	7	0		生活课程	2219	142	142	
13063082	1306	3	3	82	7	0		生活课程	2219	142	142	
13063083	1306	3	3	83	7	0		生活课程	2219	142	142	
13063084	1306	3	3	84	7	0		生活课程	2219	142	142	
13063085	1306	3	3	85	7	0		生活课程	2219	142	142	
13063086	1306	3	3	86	8	0		生活课程	2219	163	163	
13063087	1306	3	3	87	8	0		生活课程	2219	163	163	
13063088	1306	3	3	88	8	0		生活课程	2219	163	163	
13063089	1306	3	3	89	8	0		生活课程	2219	163	163	
13063090	1306	3	3	90	8	0		生活课程	2219	163	163	
13063091	1306	3	3	91	8	0		生活课程	2219	163	163	
13063092	1306	3	3	92	8	0		生活课程	2219	163	163	
13063093	1306	3	3	93	8	0		生活课程	2219	163	163	
13063094	1306	3	3	94	8	0		生活课程	2219	163	163	
13063095	1306	3	3	95	8	0		生活课程	2219	163	163	
13063096	1306	3	3	96	8	0		生活课程	2219	163	163	
13063097	1306	3	3	97	8	0		生活课程	2219	163	163	
13063098	1306	3	3	98	8	0		生活课程	2219	163	163	
13063099	1306	3	3	99	8	0		生活课程	2219	163	163	
13063100	1306	3	3	100	8	0		生活课程	2219	163	163	
13064000	1306	4	4	0	0	5012:50		舞蹈课程	2220	0	0	
13064001	1306	4	4	1	1	0		舞蹈课程	2220	20	20	
13064002	1306	4	4	2	2	0		舞蹈课程	2220	40	40	
13064003	1306	4	4	3	2	0		舞蹈课程	2220	40	40	
13064004	1306	4	4	4	2	0		舞蹈课程	2220	40	40	
13064005	1306	4	4	5	3	0		舞蹈课程	2220	61	61	
13064006	1306	4	4	6	3	0		舞蹈课程	2220	61	61	
13064007	1306	4	4	7	3	0		舞蹈课程	2220	61	61	
13064008	1306	4	4	8	3	0		舞蹈课程	2220	61	61	
13064009	1306	4	4	9	3	5012:50		舞蹈课程	2220	61	61	
13064010	1306	4	4	10	3	0		舞蹈课程	2220	61	61	
13064011	1306	4	4	11	4	0		舞蹈课程	2220	81	81	
13064012	1306	4	4	12	4	0		舞蹈课程	2220	81	81	
13064013	1306	4	4	13	4	0		舞蹈课程	2220	81	81	
13064014	1306	4	4	14	4	0		舞蹈课程	2220	81	81	
13064015	1306	4	4	15	4	0		舞蹈课程	2220	81	81	
13064016	1306	4	4	16	4	0		舞蹈课程	2220	81	81	
13064017	1306	4	4	17	4	0		舞蹈课程	2220	81	81	
13064018	1306	4	4	18	4	0		舞蹈课程	2220	81	81	
13064019	1306	4	4	19	4	0		舞蹈课程	2220	81	81	
13064020	1306	4	4	20	4	0		舞蹈课程	2220	81	81	
13064021	1306	4	4	21	5	0		舞蹈课程	2220	102	102	
13064022	1306	4	4	22	5	0		舞蹈课程	2220	102	102	
13064023	1306	4	4	23	5	0		舞蹈课程	2220	102	102	
13064024	1306	4	4	24	5	0		舞蹈课程	2220	102	102	
13064025	1306	4	4	25	5	0		舞蹈课程	2220	102	102	
13064026	1306	4	4	26	5	0		舞蹈课程	2220	102	102	
13064027	1306	4	4	27	5	0		舞蹈课程	2220	102	102	
13064028	1306	4	4	28	5	0		舞蹈课程	2220	102	102	
13064029	1306	4	4	29	5	0		舞蹈课程	2220	102	102	
13064030	1306	4	4	30	5	0		舞蹈课程	2220	102	102	
13064031	1306	4	4	31	5	0		舞蹈课程	2220	102	102	
13064032	1306	4	4	32	5	0		舞蹈课程	2220	102	102	
13064033	1306	4	4	33	5	0		舞蹈课程	2220	102	102	
13064034	1306	4	4	34	5	0		舞蹈课程	2220	102	102	
13064035	1306	4	4	35	5	0		舞蹈课程	2220	102	102	
13064036	1306	4	4	36	6	0		舞蹈课程	2220	122	122	
13064037	1306	4	4	37	6	0		舞蹈课程	2220	122	122	
13064038	1306	4	4	38	6	0		舞蹈课程	2220	122	122	
13064039	1306	4	4	39	6	5012:100		舞蹈课程	2220	122	122	
13064040	1306	4	4	40	6	0		舞蹈课程	2220	122	122	
13064041	1306	4	4	41	6	0		舞蹈课程	2220	122	122	
13064042	1306	4	4	42	6	0		舞蹈课程	2220	122	122	
13064043	1306	4	4	43	6	0		舞蹈课程	2220	122	122	
13064044	1306	4	4	44	6	0		舞蹈课程	2220	122	122	
13064045	1306	4	4	45	6	0		舞蹈课程	2220	122	122	
13064046	1306	4	4	46	6	0		舞蹈课程	2220	122	122	
13064047	1306	4	4	47	6	0		舞蹈课程	2220	122	122	
13064048	1306	4	4	48	6	0		舞蹈课程	2220	122	122	
13064049	1306	4	4	49	6	0		舞蹈课程	2220	122	122	
13064050	1306	4	4	50	6	0		舞蹈课程	2220	122	122	
13064051	1306	4	4	51	6	0		舞蹈课程	2220	122	122	
13064052	1306	4	4	52	6	0		舞蹈课程	2220	122	122	
13064053	1306	4	4	53	6	0		舞蹈课程	2220	122	122	
13064054	1306	4	4	54	6	0		舞蹈课程	2220	122	122	
13064055	1306	4	4	55	6	0		舞蹈课程	2220	122	122	
13064056	1306	4	4	56	6	0		舞蹈课程	2220	122	122	
13064057	1306	4	4	57	6	0		舞蹈课程	2220	122	122	
13064058	1306	4	4	58	7	0		舞蹈课程	2220	142	142	
13064059	1306	4	4	59	7	0		舞蹈课程	2220	142	142	
13064060	1306	4	4	60	7	0		舞蹈课程	2220	142	142	
13064061	1306	4	4	61	7	0		舞蹈课程	2220	142	142	
13064062	1306	4	4	62	7	0		舞蹈课程	2220	142	142	
13064063	1306	4	4	63	7	0		舞蹈课程	2220	142	142	
13064064	1306	4	4	64	7	0		舞蹈课程	2220	142	142	
13064065	1306	4	4	65	7	0		舞蹈课程	2220	142	142	
13064066	1306	4	4	66	7	0		舞蹈课程	2220	142	142	
13064067	1306	4	4	67	7	0		舞蹈课程	2220	142	142	
13064068	1306	4	4	68	7	0		舞蹈课程	2220	142	142	
13064069	1306	4	4	69	7	0		舞蹈课程	2220	142	142	
13064070	1306	4	4	70	7	0		舞蹈课程	2220	142	142	
13064071	1306	4	4	71	7	0		舞蹈课程	2220	142	142	
13064072	1306	4	4	72	7	0		舞蹈课程	2220	142	142	
13064073	1306	4	4	73	7	0		舞蹈课程	2220	142	142	
13064074	1306	4	4	74	7	0		舞蹈课程	2220	142	142	
13064075	1306	4	4	75	7	0		舞蹈课程	2220	142	142	
13064076	1306	4	4	76	7	0		舞蹈课程	2220	142	142	
13064077	1306	4	4	77	7	0		舞蹈课程	2220	142	142	
13064078	1306	4	4	78	7	0		舞蹈课程	2220	142	142	
13064079	1306	4	4	79	7	0		舞蹈课程	2220	142	142	
13064080	1306	4	4	80	7	0		舞蹈课程	2220	142	142	
13064081	1306	4	4	81	7	0		舞蹈课程	2220	142	142	
13064082	1306	4	4	82	7	0		舞蹈课程	2220	142	142	
13064083	1306	4	4	83	7	0		舞蹈课程	2220	142	142	
13064084	1306	4	4	84	7	0		舞蹈课程	2220	142	142	
13064085	1306	4	4	85	7	0		舞蹈课程	2220	142	142	
13064086	1306	4	4	86	8	0		舞蹈课程	2220	163	163	
13064087	1306	4	4	87	8	0		舞蹈课程	2220	163	163	
13064088	1306	4	4	88	8	0		舞蹈课程	2220	163	163	
13064089	1306	4	4	89	8	0		舞蹈课程	2220	163	163	
13064090	1306	4	4	90	8	0		舞蹈课程	2220	163	163	
13064091	1306	4	4	91	8	0		舞蹈课程	2220	163	163	
13064092	1306	4	4	92	8	0		舞蹈课程	2220	163	163	
13064093	1306	4	4	93	8	0		舞蹈课程	2220	163	163	
13064094	1306	4	4	94	8	0		舞蹈课程	2220	163	163	
13064095	1306	4	4	95	8	0		舞蹈课程	2220	163	163	
13064096	1306	4	4	96	8	0		舞蹈课程	2220	163	163	
13064097	1306	4	4	97	8	0		舞蹈课程	2220	163	163	
13064098	1306	4	4	98	8	0		舞蹈课程	2220	163	163	
13064099	1306	4	4	99	8	0		舞蹈课程	2220	163	163	
13064100	1306	4	4	100	8	0		舞蹈课程	2220	163	163	
