int	int	int	int	int	int	int	DTItemNum[]	string
10515002	1051	5002	1601	63867	1602	36780	6306:1	剪刀手爱德华
10515003	1051	5003	1601	66048	1602	38041	6302:2	剪刀手爱德华
10515004	1051	5004	1601	68270	1602	39330	6307:2	剪刀手爱德华
10515005	1051	5005	1601	70542	1602	40629	6301:3	剪刀手爱德华
10515006	1051	5006	1601	72831	1602	41956	6308:3	剪刀手爱德华
10515007	1051	5007	1601	75169	1602	43308	6301:4	剪刀手爱德华
10515008	1051	5008	1601	77549	1602	44678	6307:4	剪刀手爱德华
10515009	1051	5009	1601	79954	1602	46068	6306:5	剪刀手爱德华
10515010	1051	5010	1601	82400	1602	47477	6309:5	剪刀手爱德华
10521001	1052	1001	1602	113	1603	127	6109:1	本杰明巴顿奇事
10521002	1052	1002	1602	385	1603	410	6105:1	本杰明巴顿奇事
10521003	1052	1003	1602	658	1603	683	6105:2	本杰明巴顿奇事
10521004	1052	1004	1602	1001	1603	1029	6109:2	本杰明巴顿奇事
10521005	1052	1005	1602	1415	1603	1446	6102:3	本杰明巴顿奇事
10521006	1052	1006	1602	1897	1603	1932	6106:3	本杰明巴顿奇事
10521007	1052	1007	1602	2455	1603	2487	6108:4	本杰明巴顿奇事
10521008	1052	1008	1602	3075	1603	3110	6106:4	本杰明巴顿奇事
10521009	1052	1009	1602	3768	1603	3814	6101:5	本杰明巴顿奇事
10521010	1052	1010	1602	4532	1603	4582	6108:5	本杰明巴顿奇事
10522001	1052	2001	1602	6737	1603	6797	6203:1	本杰明巴顿奇事
10522002	1052	2002	1602	7865	1603	7929	6209:1	本杰明巴顿奇事
10522003	1052	2003	1602	9090	1603	9153	6201:2	本杰明巴顿奇事
10522004	1052	2004	1602	10403	1603	10477	6203:2	本杰明巴顿奇事
10522005	1052	2005	1602	11085	1603	11160	6201:3	本杰明巴顿奇事
10522006	1052	2006	1602	11800	1603	11874	6205:3	本杰明巴顿奇事
10522007	1052	2007	1602	12533	1603	12607	6201:4	本杰明巴顿奇事
10522008	1052	2008	1602	13286	1603	13365	6205:4	本杰明巴顿奇事
10522009	1052	2009	1602	14058	1603	14143	6207:5	本杰明巴顿奇事
10522010	1052	2010	1602	14861	1603	14939	6207:5	本杰明巴顿奇事
10523001	1052	3001	1602	18849	1603	18948	6303:1	本杰明巴顿奇事
10523002	1052	3002	1602	19854	1603	19964	6302:1	本杰明巴顿奇事
10523003	1052	3003	1602	20895	1603	21004	6305:2	本杰明巴顿奇事
10523004	1052	3004	1602	21959	1603	22069	6306:2	本杰明巴顿奇事
10523005	1052	3005	1602	23049	1603	23159	6304:3	本杰明巴顿奇事
10523006	1052	3006	1602	24164	1603	24277	6308:3	本杰明巴顿奇事
10523007	1052	3007	1602	25303	1603	25427	6302:4	本杰明巴顿奇事
10523008	1052	3008	1602	26478	1603	26602	6304:4	本杰明巴顿奇事
10523009	1052	3009	1602	27671	1603	27801	6305:5	本杰明巴顿奇事
10523010	1052	3010	1602	28895	1603	29019	6307:5	本杰明巴顿奇事
10524001	1052	4001	1602	30144	1603	30271	6304:1	本杰明巴顿奇事
10524002	1052	4002	1602	31421	1603	31556	6305:1	本杰明巴顿奇事
10524003	1052	4003	1602	32720	1603	32858	6308:2	本杰明巴顿奇事
10524004	1052	4004	1602	34047	1603	34185	6307:2	本杰明巴顿奇事
10524005	1052	4005	1602	35406	1603	35543	6304:3	本杰明巴顿奇事
10524006	1052	4006	1602	36782	1603	36930	6305:3	本杰明巴顿奇事
10524007	1052	4007	1602	38194	1603	38342	6305:4	本杰明巴顿奇事
10524008	1052	4008	1602	39630	1603	39779	6306:4	本杰明巴顿奇事
10524009	1052	4009	1602	41081	1603	41240	6302:5	本杰明巴顿奇事
10524010	1052	4010	1602	42578	1603	42726	6306:5	本杰明巴顿奇事
10525001	1052	5001	1602	44089	1603	44241	6303:1	本杰明巴顿奇事
10525002	1052	5002	1602	45624	1603	45787	6305:1	本杰明巴顿奇事
10525003	1052	5003	1602	47196	1603	47348	6307:2	本杰明巴顿奇事
10525004	1052	5004	1602	48785	1603	48947	6304:2	本杰明巴顿奇事
10525005	1052	5005	1602	50405	1603	50568	6304:3	本杰明巴顿奇事
10525006	1052	5006	1602	52050	1603	52217	6308:3	本杰明巴顿奇事
10525007	1052	5007	1602	53724	1603	53887	6304:4	本杰明巴顿奇事
10525008	1052	5008	1602	55419	1603	55592	6308:4	本杰明巴顿奇事
10525009	1052	5009	1602	57142	1603	57319	6306:5	本杰明巴顿奇事
10525010	1052	5010	1602	58891	1603	59074	6308:5	本杰明巴顿奇事
10541001	1054	1001	1603	163	1601	94	6102:1	你的名字
10541002	1054	1002	1603	522	1601	301	6107:1	你的名字
10541003	1054	1003	1603	861	1601	497	6105:2	你的名字
10541004	1054	1004	1603	1293	1601	747	6103:2	你的名字
10541005	1054	1005	1603	1815	1601	1049	6102:3	你的名字
10541006	1054	1006	1603	2423	1601	1400	6109:3	你的名字
10541007	1054	1007	1603	3124	1601	1806	6106:4	你的名字
10541008	1054	1008	1603	3910	1601	2259	6105:4	你的名字
10541009	1054	1009	1603	4791	1601	2769	6103:5	你的名字
10541010	1054	1010	1603	5756	1601	3327	6106:5	你的名字
10542001	1054	2001	1603	8533	1601	4931	6201:1	你的名字
10542002	1054	2002	1603	9961	1601	5756	6207:1	你的名字
10542003	1054	2003	1603	11498	1601	6645	6208:2	你的名字
10542004	1054	2004	1603	13150	1601	7599	6204:2	你的名字
10542005	1054	2005	1603	14015	1601	8099	6201:3	你的名字
10542006	1054	2006	1603	14905	1601	8614	6204:3	你的名字
10542007	1054	2007	1603	15831	1601	9149	6202:4	你的名字
10542008	1054	2008	1603	16781	1601	9698	6205:4	你的名字
10542009	1054	2009	1603	17752	1601	10259	6208:5	你的名字
10542010	1054	2010	1603	18762	1601	10843	6205:5	你的名字
10543001	1054	3001	1603	23787	1601	13747	6309:1	你的名字
10543002	1054	3002	1603	25061	1601	14483	6302:1	你的名字
10543003	1054	3003	1603	26369	1601	15239	6308:2	你的名字
10543004	1054	3004	1603	27703	1601	16010	6301:2	你的名字
10543005	1054	3005	1603	29080	1601	16806	6302:3	你的名字
10543006	1054	3006	1603	30484	1601	17617	6307:3	你的名字
10543007	1054	3007	1603	31922	1601	18448	6309:4	你的名字
10543008	1054	3008	1603	33394	1601	19299	6302:4	你的名字
10543009	1054	3009	1603	34902	1601	20170	6302:5	你的名字
10543010	1054	3010	1603	36435	1601	21056	6301:5	你的名字
10544001	1054	4001	1603	38012	1601	21968	6307:1	你的名字
10544002	1054	4002	1603	39614	1601	22894	6303:1	你的名字
10544003	1054	4003	1603	41251	1601	23839	6302:2	你的名字
10544004	1054	4004	1603	42922	1601	24805	6302:2	你的名字
10544005	1054	4005	1603	44629	1601	25792	6305:3	你的名字
10544006	1054	4006	1603	46360	1601	26792	6303:3	你的名字
10544007	1054	4007	1603	48136	1601	27819	6309:4	你的名字
10544008	1054	4008	1603	49938	1601	28860	6304:4	你的名字
10544009	1054	4009	1603	51773	1601	29920	6309:5	你的名字
10544010	1054	4010	1603	53644	1601	31002	6309:5	你的名字
10545001	1054	5001	1603	55549	1601	32103	6302:1	你的名字
10545002	1054	5002	1603	57480	1601	33219	6307:1	你的名字
10545003	1054	5003	1603	59446	1601	34355	6303:2	你的名字
10545004	1054	5004	1603	61450	1601	35513	6302:2	你的名字
10545005	1054	5005	1603	63485	1601	36689	6306:3	你的名字
10545006	1054	5006	1603	65555	1601	37886	6307:3	你的名字
10545007	1054	5007	1603	67655	1601	39099	6302:4	你的名字
10545008	1054	5008	1603	69794	1601	40336	6305:4	你的名字
10545009	1054	5009	1603	71958	1601	41586	6303:5	你的名字
10545010	1054	5010	1603	74162	1601	42860	6308:5	你的名字
10551001	1055	1001	1601	221	1602	100	6108:1	嗜血破晓
10551002	1055	1002	1601	707	1602	333	6106:1	嗜血破晓
10551003	1055	1003	1601	1171	1602	570	6101:2	嗜血破晓
10551004	1055	1004	1601	1764	1602	865	6105:2	嗜血破晓
10551005	1055	1005	1601	2475	1602	1222	6103:3	嗜血破晓
10551006	1055	1006	1601	3307	1602	1640	6105:3	嗜血破晓
10551007	1055	1007	1601	4256	1602	2122	6108:4	嗜血破晓
10551008	1055	1008	1601	5327	1602	2659	6107:4	嗜血破晓
10551009	1055	1009	1601	6530	1602	3254	6106:5	嗜血破晓
10551010	1055	1010	1601	7847	1602	3915	6107:5	嗜血破晓
10552001	1055	2001	1601	11634	1602	5821	6201:1	嗜血破晓
10552002	1055	2002	1601	13581	1602	6797	6204:1	嗜血破晓
10552003	1055	2003	1601	15673	1602	7857	6203:2	嗜血破晓
10552004	1055	2004	1601	17934	1602	8989	6206:2	嗜血破晓
10552005	1055	2005	1601	19110	1602	9579	6207:3	嗜血破晓
10552006	1055	2006	1601	20325	1602	10197	6207:3	嗜血破晓
10552007	1055	2007	1601	21585	1602	10830	6202:4	嗜血破晓
10552008	1055	2008	1601	22881	1602	11481	6207:4	嗜血破晓
10552009	1055	2009	1601	24210	1602	12148	6204:5	嗜血破晓
10552010	1055	2010	1601	25579	1602	12842	6205:5	嗜血破晓
10553001	1055	3001	1601	32436	1602	16286	6309:1	嗜血破晓
10553002	1055	3002	1601	34177	1602	17157	6304:1	嗜血破晓
10553003	1055	3003	1601	35958	1602	18055	6305:2	嗜血破晓
10553004	1055	3004	1601	37779	1602	18974	6301:2	嗜血破晓
10553005	1055	3005	1601	39649	1602	19915	6308:3	嗜血破晓
10553006	1055	3006	1601	41568	1602	20881	6307:3	嗜血破晓
10553007	1055	3007	1601	43530	1602	21865	6306:4	嗜血破晓
10553008	1055	3008	1601	45542	1602	22878	6309:4	嗜血破晓
10553009	1055	3009	1601	47593	1602	23911	6304:5	嗜血破晓
10553010	1055	3010	1601	49681	1602	24971	6307:5	嗜血破晓
10554001	1055	4001	1601	51829	1602	26050	6308:1	嗜血破晓
10554002	1055	4002	1601	54022	1602	27150	6308:1	嗜血破晓
10554003	1055	4003	1601	56252	1602	28276	6304:2	嗜血破晓
10554004	1055	4004	1601	58529	1602	29423	6309:2	嗜血破晓
10554005	1055	4005	1601	60851	1602	30593	6304:3	嗜血破晓
10554006	1055	4006	1601	63221	1602	31787	6305:3	嗜血破晓
10554007	1055	4007	1601	65641	1602	33005	6306:4	嗜血破晓
10554008	1055	4008	1601	68100	1602	34246	6308:4	嗜血破晓
10554009	1055	4009	1601	70600	1602	35501	6302:5	嗜血破晓
10554010	1055	4010	1601	73148	1602	36791	6308:5	嗜血破晓
10555001	1055	5001	1601	75745	1602	38098	6301:1	嗜血破晓
10555002	1055	5002	1601	78386	1602	39426	6304:1	嗜血破晓
10555003	1055	5003	1601	81060	1602	40781	6303:2	嗜血破晓
10555004	1055	5004	1601	83798	1602	42156	6309:2	嗜血破晓
10555005	1055	5005	1601	86572	1602	43554	6308:3	嗜血破晓
10555006	1055	5006	1601	89395	1602	44976	6305:3	嗜血破晓
10555007	1055	5007	1601	92254	1602	46422	6306:4	嗜血破晓
10555008	1055	5008	1601	95170	1602	47891	6303:4	嗜血破晓
10555009	1055	5009	1601	98130	1602	49380	6309:5	嗜血破晓
10555010	1055	5010	1601	101131	1602	50889	6309:5	嗜血破晓
10561001	1056	1001	1601	167	1602	149	6108:1	潘神的迷宫
10561002	1056	1002	1601	531	1602	497	6106:1	潘神的迷宫
10561003	1056	1003	1601	877	1602	849	6108:2	潘神的迷宫
10561004	1056	1004	1601	1323	1602	1282	6108:2	潘神的迷宫
10561005	1056	1005	1601	1854	1602	1819	6106:3	潘神的迷宫
10561006	1056	1006	1601	2478	1602	2437	6104:3	潘神的迷宫
10561007	1056	1007	1601	3188	1602	3154	6104:4	潘神的迷宫
10561008	1056	1008	1601	3991	1602	3950	6105:4	潘神的迷宫
10561009	1056	1009	1601	4892	1602	4834	6101:5	潘神的迷宫
10561010	1056	1010	1601	5880	1602	5811	6102:5	潘神的迷宫
10562001	1056	2001	1601	8716	1602	8641	6207:1	潘神的迷宫
10562002	1056	2002	1601	10177	1602	10091	6203:1	潘神的迷宫
10562003	1056	2003	1601	11743	1602	11662	6205:2	潘神的迷宫
10562004	1056	2004	1601	13435	1602	13343	6203:2	潘神的迷宫
10562005	1056	2005	1601	14319	1602	14221	6205:3	潘神的迷宫
10562006	1056	2006	1601	15226	1602	15133	6206:3	潘神的迷宫
10562007	1056	2007	1601	16173	1602	16075	6208:4	潘神的迷宫
10562008	1056	2008	1601	17143	1602	17040	6208:4	潘神的迷宫
10562009	1056	2009	1601	18137	1602	18033	6204:5	潘神的迷宫
10562010	1056	2010	1601	19165	1602	19061	6203:5	潘神的迷宫
10563001	1056	3001	1601	24300	1602	24173	6309:1	潘神的迷宫
10563002	1056	3002	1601	25606	1602	25467	6303:1	潘神的迷宫
10563003	1056	3003	1601	26940	1602	26801	6307:2	潘神的迷宫
10563004	1056	3004	1601	28303	1602	28165	6306:2	潘神的迷宫
10563005	1056	3005	1601	29706	1602	29563	6306:3	潘神的迷宫
10563006	1056	3006	1601	31145	1602	30995	6308:3	潘神的迷宫
10563007	1056	3007	1601	32613	1602	32456	6307:4	潘神的迷宫
10563008	1056	3008	1601	34120	1602	33958	6306:4	潘神的迷宫
10563009	1056	3009	1601	35656	1602	35494	6303:5	潘神的迷宫
10563010	1056	3010	1601	37221	1602	37065	6304:5	潘神的迷宫
10564001	1056	4001	1601	38833	1602	38665	6302:1	潘神的迷宫
10564002	1056	4002	1601	40474	1602	40301	6302:1	潘神的迷宫
10564003	1056	4003	1601	42143	1602	41969	6307:2	潘神的迷宫
10564004	1056	4004	1601	43852	1602	43673	6304:2	潘神的迷宫
10564005	1056	4005	1601	45591	1602	45406	6306:3	潘神的迷宫
10564006	1056	4006	1601	47365	1602	47180	6309:3	潘神的迷宫
10564007	1056	4007	1601	49178	1602	48988	6308:4	潘神的迷宫
10564008	1056	4008	1601	51021	1602	50830	6306:4	潘神的迷宫
10564009	1056	4009	1601	52893	1602	52696	6308:5	潘神的迷宫
10564010	1056	4010	1601	54804	1602	54608	6305:5	潘神的迷宫
10565001	1056	5001	1601	56751	1602	56549	6308:1	潘神的迷宫
10565002	1056	5002	1601	58727	1602	58518	6305:1	潘神的迷宫
10565003	1056	5003	1601	60731	1602	60529	6309:2	潘神的迷宫
10565004	1056	5004	1601	62782	1602	62573	6306:2	潘神的迷宫
10565005	1056	5005	1601	64861	1602	64647	6304:3	潘神的迷宫
10565006	1056	5006	1601	66975	1602	66756	6301:3	潘神的迷宫
10565007	1056	5007	1601	69118	1602	68904	6303:4	潘神的迷宫
10565008	1056	5008	1601	71301	1602	71082	6303:4	潘神的迷宫
10565009	1056	5009	1601	73520	1602	73294	6302:5	潘神的迷宫
10565010	1056	5010	1601	75766	1602	75535	6307:5	潘神的迷宫
10571001	1057	1001	1601	184	1603	172	6103:1	女巫季节
10571002	1057	1002	1601	597	1603	555	6109:1	女巫季节
10571003	1057	1003	1601	980	1603	917	6104:2	女巫季节
10571004	1057	1004	1601	1478	1603	1379	6106:2	女巫季节
10571005	1057	1005	1601	2074	1603	1927	6106:3	女巫季节
10571006	1057	1006	1601	2770	1603	2578	6105:3	女巫季节
10571007	1057	1007	1601	3566	1603	3321	6109:4	女巫季节
10571008	1057	1008	1601	4461	1603	4158	6108:4	女巫季节
10571009	1057	1009	1601	5470	1603	5097	6109:5	女巫季节
10571010	1057	1010	1601	6577	1603	6122	6102:5	女巫季节
10572001	1057	2001	1601	9746	1603	9076	6209:1	女巫季节
10572002	1057	2002	1601	11381	1603	10599	6202:1	女巫季节
10572003	1057	2003	1601	13129	1603	12231	6204:2	女巫季节
10572004	1057	2004	1601	15019	1603	13993	6203:2	女巫季节
10572005	1057	2005	1601	16013	1603	14917	6209:3	女巫季节
10572006	1057	2006	1601	17023	1603	15862	6203:3	女巫季节
10572007	1057	2007	1601	18088	1603	16845	6206:4	女巫季节
10572008	1057	2008	1601	19168	1603	17855	6207:4	女巫季节
10572009	1057	2009	1601	20276	1603	18888	6205:5	女巫季节
10572010	1057	2010	1601	21428	1603	19964	6205:5	女巫季节
10573001	1057	3001	1601	27169	1603	25314	6301:1	女巫季节
10573002	1057	3002	1601	28632	1603	26672	6309:1	女巫季节
10573003	1057	3003	1601	30123	1603	28058	6307:2	女巫季节
10573004	1057	3004	1601	31644	1603	29480	6302:2	女巫季节
10573005	1057	3005	1601	33221	1603	30946	6302:3	女巫季节
10573006	1057	3006	1601	34827	1603	32440	6304:3	女巫季节
10573007	1057	3007	1601	36461	1603	33971	6301:4	女巫季节
10573008	1057	3008	1601	38152	1603	35538	6308:4	女巫季节
10573009	1057	3009	1601	39871	1603	37141	6304:5	女巫季节
10573010	1057	3010	1601	41619	1603	38773	6307:5	女巫季节
10574001	1057	4001	1601	43423	1603	40448	6309:1	女巫季节
10574002	1057	4002	1601	45257	1603	42159	6301:1	女巫季节
10574003	1057	4003	1601	47118	1603	43892	6309:2	女巫季节
10574004	1057	4004	1601	49035	1603	45675	6301:2	女巫季节
10574005	1057	4005	1601	50983	1603	47495	6309:3	女巫季节
10574006	1057	4006	1601	52958	1603	49336	6302:3	女巫季节
10574007	1057	4007	1601	54990	1603	51228	6306:4	女巫季节
10574008	1057	4008	1601	57050	1603	53141	6302:4	女巫季节
10574009	1057	4009	1601	59139	1603	55090	6306:5	女巫季节
10574010	1057	4010	1601	61285	1603	57090	6305:5	女巫季节
10575001	1057	5001	1601	63458	1603	59112	6309:1	女巫季节
10575002	1057	5002	1601	65662	1603	61170	6302:1	女巫季节
10575003	1057	5003	1601	67907	1603	63263	6307:2	女巫季节
10575004	1057	5004	1601	70194	1603	65394	6302:2	女巫季节
10575005	1057	5005	1601	72524	1603	67560	6303:3	女巫季节
10575006	1057	5006	1601	74883	1603	69762	6306:3	女巫季节
10575007	1057	5007	1601	77285	1603	72000	6301:4	女巫季节
10575008	1057	5008	1601	79729	1603	74274	6306:4	女巫季节
10575009	1057	5009	1601	82201	1603	76577	6305:5	女巫季节
10575010	1057	5010	1601	84716	1603	78924	6303:5	女巫季节
10581001	1058	1001	1601	221	1602	121	6106:1	权力的游戏
10581002	1058	1002	1601	700	1602	396	6109:1	权力的游戏
10581003	1058	1003	1601	1154	1602	673	6103:2	权力的游戏
10581004	1058	1004	1601	1732	1602	1022	6109:2	权力的游戏
10581005	1058	1005	1601	2432	1602	1446	6109:3	权力的游戏
10581006	1058	1006	1601	3243	1602	1938	6101:3	权力的游戏
10581007	1058	1007	1601	4186	1602	2503	6103:4	权力的游戏
10581008	1058	1008	1601	5240	1602	3136	6109:4	权力的游戏
10581009	1058	1009	1601	6418	1602	3843	6108:5	权力的游戏
10581010	1058	1010	1601	7708	1602	4617	6109:5	权力的游戏
10582001	1058	2001	1601	11427	1602	6865	6201:1	权力的游戏
10582002	1058	2002	1601	13339	1602	8022	6206:1	权力的游戏
10582003	1058	2003	1601	15401	1602	9268	6203:2	权力的游戏
10582004	1058	2004	1601	17612	1602	10600	6203:2	权力的游戏
10582005	1058	2005	1601	18769	1602	11300	6205:3	权力的游戏
10582006	1058	2006	1601	19966	1602	12027	6202:3	权力的游戏
10582007	1058	2007	1601	21201	1602	12768	6207:4	权力的游戏
10582008	1058	2008	1601	22477	1602	13542	6204:4	权力的游戏
10582009	1058	2009	1601	23776	1602	14329	6203:5	权力的游戏
10582010	1058	2010	1601	25130	1602	15144	6205:5	权力的游戏
10583001	1058	3001	1601	31860	1602	19209	6301:1	权力的游戏
10583002	1058	3002	1601	33562	1602	20232	6308:1	权力的游戏
10583003	1058	3003	1601	35316	1602	21289	6301:2	权力的游戏
10583004	1058	3004	1601	37103	1602	22379	6303:2	权力的游戏
10583005	1058	3005	1601	38948	1602	23489	6304:3	权力的游戏
10583006	1058	3006	1601	40826	1602	24627	6301:3	权力的游戏
10583007	1058	3007	1601	42755	1602	25792	6303:4	权力的游戏
10583008	1058	3008	1601	44723	1602	26983	6308:4	权力的游戏
10583009	1058	3009	1601	46743	1602	28201	6304:5	权力的游戏
10583010	1058	3010	1601	48797	1602	29446	6303:5	权力的游戏
10584001	1058	4001	1601	50908	1602	30719	6308:1	权力的游戏
10584002	1058	4002	1601	53053	1602	32018	6301:1	权力的游戏
10584003	1058	4003	1601	55248	1602	33344	6308:2	权力的游戏
10584004	1058	4004	1601	57484	1602	34696	6307:2	权力的游戏
10584005	1058	4005	1601	59771	1602	36076	6306:3	权力的游戏
10584006	1058	4006	1601	62091	1602	37483	6305:3	权力的游戏
10584007	1058	4007	1601	64469	1602	38924	6302:4	权力的游戏
10584008	1058	4008	1601	66880	1602	40384	6303:4	权力的游戏
10584009	1058	4009	1601	69342	1602	41871	6306:5	权力的游戏
10584010	1058	4010	1601	71844	1602	43386	6304:5	权力的游戏
10585001	1058	5001	1601	74397	1602	44928	6308:1	权力的游戏
10585002	1058	5002	1601	76983	1602	46496	6301:1	权力的游戏
10585003	1058	5003	1601	79615	1602	48091	6308:2	权力的游戏
10585004	1058	5004	1601	82302	1602	49713	6307:2	权力的游戏
10585005	1058	5005	1601	85025	1602	51362	6309:3	权力的游戏
10585006	1058	5006	1601	87800	1602	53038	6306:3	权力的游戏
10585007	1058	5007	1601	90610	1602	54741	6308:4	权力的游戏
10585008	1058	5008	1601	93475	1602	56478	6305:4	权力的游戏
10585009	1058	5009	1601	96374	1602	58234	6308:5	权力的游戏
10585010	1058	5010	1601	99327	1602	60018	6305:5	权力的游戏
10601001	1060	1001	1602	137	1603	128	6106:1	玩具总动员
10601002	1060	1002	1602	456	1603	414	6109:1	玩具总动员
10601003	1060	1003	1602	779	1603	688	6105:2	玩具总动员
10601004	1060	1004	1602	1178	1603	1038	6102:2	玩具总动员
10601005	1060	1005	1602	1671	1603	1459	6101:3	玩具总动员
10601006	1060	1006	1602	2238	1603	1948	6107:3	玩具总动员
10601007	1060	1007	1602	2897	1603	2508	6108:4	玩具总动员
10601008	1060	1008	1602	3628	1603	3137	6103:4	玩具总动员
10601009	1060	1009	1602	4442	1603	3847	6109:5	玩具总动员
10601010	1060	1010	1602	5338	1603	4622	6102:5	玩具总动员
