int	string	string	int	DTVector2	int	int	int	int	int	int	int	int	int	int	int64	int	DTItemNum[]	int	int	int	int
11718	卡塔丘塔	kata tjuta	13	0.68;0.4	0	1202	0	0	0	460	0	0	0	1000	56537391	20000	1:5;9001:19;5005:153	5	11717	11719	1193
11719	爱丽丝泉	Alice Springs	13	0.65;0.75	1102	0	0	0	0	461	0	0	0	834	56876615	20000	1:5;9001:19;5005:153	5	11718	11720	1193
11720	原野星光	Field of Light	13	0.68;0.2	0	0	1402	0	0	462	0	0	0	834	57217875	20000	1:5;9001:19;5005:153	5	11719	11721	1193
11721	瓦帕峡谷	Walpa	13	0.1;0.9	1101	0	0	0	0	462	0	0	0	715	57561182	20000	1:5;9001:19;5005:154	5	11720	11722	1193
11722	骆驼农场	Camel Farm	13	0.6;0.95	0	0	0	1501	0	464	0	0	0	715	57906549	20000	1:5;9001:19;5005:154	5	11721	11723	1193
11723	风之谷	Valley of the Winds	13	0.68;0.56	0	1201	0	0	462	0	0	0	0	625	58253988	20000	1:5;9001:19;5005:154	5	11722	11724	1193
11724	艾利海滩	Airlie Beach	13	0.2;0.2	0	1202	0	0	0	0	466	0	0	1250	58254000	20000	1:5;9001:19;5005:154	5	11723	11725	1194
11725	艾利海滩泻湖	Airlie Beach Lagoon	13	0.2;0.7	1101	0	0	0	467	0	0	0	0	1000	58603524	20000	1:5;9001:19;5005:154	5	11724	11726	1194
11726	山之口	Hill inlet	13	0.68;0.4	0	0	0	1501	465	0	0	0	0	1000	58955145	20000	1:5;9001:19;5005:155	5	11725	11727	1194
11727	舒特港	Shute Harbour	13	0.65;0.75	0	1201	0	0	468	0	0	0	0	834	59308876	20000	1:5;9001:19;5005:155	5	11726	11728	1194
11728	奥萨山	Osa Mountain	13	0.68;0.2	1102	0	0	0	0	0	466	0	0	834	59664729	20000	1:5;9001:19;5005:155	5	11727	11729	1194
11729	信息中心	Information centre	13	0.1;0.9	0	0	0	1502	0	466	0	0	0	715	60022717	20000	1:5;9001:19;5005:155	5	11728	11730	1194
11730	极致健身馆	Extreme Fitness	13	0.6;0.95	1102	0	0	0	0	0	466	0	0	715	60382853	20000	1:5;9001:19;5005:155	5	11729	11731	1194
11731	普洛瑟派恩	Plosse Pine	13	0.68;0.56	1101	0	0	0	466	0	0	0	0	625	60745150	20000	1:5;9001:19;5005:156	5	11730	11732	1194
11732	汉密尔顿岛	Hamilton Island	13	0.2;0.2	0	0	1401	0	0	0	471	0	0	1250	60745200	20000	1:5;9001:20;5005:156	5	11731	11733	1195
11733	野生动物世界	Wildlife	13	0.68;0.56	0	1201	0	0	470	0	0	0	0	1000	61109671	20000	1:5;9001:20;5005:156	5	11732	11734	1195
11734	白日梦岛	DayDream Island	13	0.68;0.4	0	0	0	1502	470	0	0	0	0	1000	61476329	20000	1:5;9001:20;5005:156	5	11733	11735	1195
11735	海曼岛	Hayman Island	13	0.65;0.75	0	0	0	1502	472	0	0	0	0	834	61845187	20000	1:5;9001:20;5005:156	5	11734	11736	1195
11736	猫眼海滩	Catseye Beach	13	0.68;0.2	0	1202	0	0	0	474	0	0	0	834	62216258	20000	1:5;9001:20;5005:157	5	11735	11737	1195
11737	登特岛	Dent Island	13	0.1;0.9	1101	0	0	0	0	474	0	0	0	715	62589556	20000	1:5;9001:20;5005:157	5	11736	11738	1195
11738	白色教堂	All Saints Church	13	0.6;0.95	0	0	1402	0	471	0	0	0	0	715	62965093	20000	1:5;9001:20;5005:157	5	11737	11739	1195
11739	康威国家公园	Conway National Park	13	0.2;0.7	1102	0	0	0	0	0	472	0	0	625	63342884	20000	1:5;9001:20;5005:157	5	11738	11740	1195
11740	拜伦海湾	Byron Bay	13	0.68;0.56	0	0	0	1501	478	0	0	0	0	1250	63342900	20000	1:5;9001:20;5005:157	5	11739	11741	1196
11741	拜伦角	Cape Byron	13	0.2;0.7	1102	0	0	0	479	0	0	0	0	1000	63659615	20000	1:5;9001:20;5005:158	5	11740	11742	1196
11742	拜伦角灯塔	Cape Lighthouse	13	0.68;0.4	0	1202	0	0	478	0	0	0	0	1000	63977913	20000	1:5;9001:20;5005:158	5	11741	11743	1196
11743	灯塔小径	Lighthouse Trail	13	0.65;0.75	0	0	0	1501	0	0	475	0	0	834	64297803	20000	1:5;9001:20;5005:158	5	11742	11744	1196
11744	石头和木头啤酒厂	Stone&Wood Brewery	13	0.65;0.2	1101	0	0	0	0	478	0	0	0	834	64619292	20000	1:5;9001:20;5005:158	5	11743	11745	1196
11745	拜伦农场	Byron Farm	13	0.1;0.9	0	1201	0	0	476	0	0	0	0	715	64942388	20000	1:5;9001:20;5005:158	5	11744	11746	1196
11746	拜伦湾农贸市场	Farmers Market	13	0.6;0.95	0	0	0	1502	0	475	0	0	0	715	65267100	20000	1:5;9001:20;5005:159	5	11745	11747	1196
11747	渔夫瞭望台	Fisherman's Lookout	13	0.2;0.2	1102	0	0	0	0	478	0	0	0	625	65593436	20000	1:5;9001:20;5005:159	5	11746	11748	1196
11748	政府大楼	Government House	13	0.2;0.2	1102	0	0	0	483	0	0	0	0	1250	65593500	20000	1:5;9001:20;5005:159	5	11747	11749	1197
11749	波浪泻湖	Wave Lagoon	13	0.2;0.7	0	0	0	1502	0	0	482	0	0	1000	65921468	20000	1:5;9001:20;5005:159	5	11748	11750	1197
11750	达尔文植物园	Botanic Gardens	13	0.68;0.4	0	0	1401	0	482	0	0	0	0	1000	66251075	20000	1:5;9001:20;5005:159	5	11749	11751	1197
11751	澳大利亚珍珠展	Pearling Exhibition	13	0.65;0.75	0	1201	0	0	0	0	484	0	0	834	66582330	20000	1:5;9001:20;5005:160	5	11750	11752	1197
11752	天空达尔文赌场	Skycity Casino	13	0.68;0.2	0	0	0	1502	481	0	0	0	0	834	66915242	20000	1:5;9001:20;5005:160	5	11751	11753	1197
11753	达尔文军事博物馆	Military Museum	13	0.1;0.9	1101	0	0	0	481	0	0	0	0	715	67249818	20000	1:5;9001:20;5005:160	5	11752	11754	1197
11754	中国寺庙	Chinese Temple	13	0.6;0.95	0	1201	0	0	0	0	483	0	0	715	67586067	20000	1:5;9001:20;5005:160	5	11753	11755	1197
11755	印度太平洋海洋公司	Indo Pacific Marine	13	0.68;0.56	0	0	1402	0	0	0	484	0	0	625	67923997	20000	1:5;9001:20;5005:160	5	11754	11756	1197
11756	野生动物世界	Hamilton Island	13	0.2;0.2	0	0	1402	0	487	0	0	0	0	1250	67924000	20000	1:5;9001:20;5005:161	5	11755	11757	1198
11757	圣公大教堂	Holy Trinity Church	13	0.2;0.7	1102	0	0	0	488	0	0	0	0	1000	68263620	20000	1:5;9001:20;5005:161	5	11756	11758	1198
11758	哈密尔顿堡	Fort Hamilton	13	0.68;0.4	0	0	0	1501	0	0	485	0	0	1000	68604938	20000	1:5;9001:20;5005:161	5	11757	11759	1198
11759	阿德米勒蒂别墅公园	Admiralty House Park	13	0.65;0.75	0	0	1401	0	0	0	486	0	0	834	68947963	20000	1:5;9001:20;5005:161	5	11758	11760	1198
11760	怀卡托河	Waikato River	13	0.68;0.2	0	1201	0	0	0	485	0	0	0	834	69292703	20000	1:5;9001:20;5005:161	5	11759	11761	1198
11761	猫眼海滩	Catseye Beach	13	0.1;0.9	1102	0	0	0	488	0	0	0	0	715	69639167	20000	1:5;9001:20;5005:162	5	11760	11762	1198
11762	汉密尔顿岛码头	Hamilton Isle Marina	13	0.6;0.95	0	0	0	1502	486	0	0	0	0	715	69987363	20000	1:5;9001:20;5005:162	5	11761	11763	1198
11763	通道高峰	Passage Peak	13	0.68;0.56	0	0	1401	0	0	0	488	0	0	625	70337300	20000	1:5;9001:20;5005:162	5	11762	11764	1198
11764	斯坦威尔公园海滩	Stanwell Park Beach	13	0.2;0.2	0	1202	0	0	0	0	493	0	0	1250	70337300	20000	1:5;9001:20;5005:162	5	11763	11765	1199
11765	8字湖	Figure Eight Pools	13	0.2;0.7	0	0	1402	0	0	493	0	0	0	1000	70688987	20000	1:5;9001:20;5005:162	5	11764	11766	1199
11766	西姆比欧野生动物园	Symbio Wildlife Park	13	0.68;0.4	1102	0	0	0	494	0	0	0	0	1000	71042432	20000	1:5;9001:20;5005:163	5	11765	11767	1199
11767	海崖大桥	Sea Cliff Bridge	13	0.65;0.75	0	0	0	1501	0	493	0	0	0	834	71397644	20000	1:5;9001:20;5005:163	5	11766	11768	1199
11768	卧龙岗海港灯塔	Wollongong Beacon	13	0.68;0.2	0	0	1402	0	0	490	0	0	0	834	71754632	20000	1:5;9001:20;5005:163	5	11767	11769	1199
11769	南山寺	Nan Tien Temple	13	0.1;0.9	0	1202	0	0	0	494	0	0	0	715	72113405	20000	1:5;9001:20;5005:163	5	11768	11770	1199
11770	南天寺	Nan Tien Temple	13	0.6;0.95	1102	0	0	0	490	0	0	0	0	715	72473972	20000	1:5;9001:20;5005:163	5	11769	11771	1199
11771	卧龙岗	Wollongong	13	0.68;0.56	0	0	0	1502	0	0	491	0	0	625	72836342	20000	1:5;9001:20;5005:164	5	11770	11772	1199
11772	神奇岩石	Remarkable Rocks	13	0.2;0.2	0	1201	0	0	499	0	0	0	0	1250	72836400	20000	1:5;9001:21;5005:164	5	11771	11773	1200
11773	海豹湾	Seal bay	13	0.2;0.7	0	0	1402	0	0	495	0	0	0	1000	73200582	20000	1:5;9001:21;5005:164	5	11772	11774	1200
11774	克利福德蜂蜜农场	Honey Farm	13	0.68;0.4	1102	0	0	0	0	499	0	0	0	1000	73566585	20000	1:5;9001:21;5005:164	5	11773	11775	1200
11775	小撒哈拉	Little Sahara	13	0.65;0.75	0	0	0	1502	0	499	0	0	0	834	73934418	20000	1:5;9001:21;5005:164	5	11774	11776	1200
11776	袋鼠岛野生动物园	Wildlife Park	13	0.68;0.2	0	0	1401	0	498	0	0	0	0	834	74304090	20000	1:5;9001:21;5005:165	5	11775	11777	1200
11777	微风湾	Vivonne Bay	13	0.1;0.9	0	1201	0	0	495	0	0	0	0	715	74675610	20000	1:5;9001:21;5005:165	5	11776	11778	1200
11778	国家公园	National Park	13	0.6;0.95	1101	0	0	0	0	0	495	0	0	715	75048988	20000	1:5;9001:21;5005:165	5	11777	11779	1200
11779	天涯海角	Cape du Couedic	13	0.68;0.56	0	0	0	1502	0	498	0	0	0	625	75424233	20000	1:5;9001:21;5005:165	5	11778	11780	1200
11780	丹翠热带雨林	Daintree Rainforest	11	0.2;0.15	0	1202	0	0	500	0	0	0	0	1000	75424300	20000	1:5;9001:21;5005:165	5	11779	11781	1201
11781	野生动物栖息地	Wildlife Habitat	11	0.1;0.35	0	0	0	1501	0	500	0	0	0	834	75499724	20000	1:5;9001:21;5005:166	5	11780	11782	1201
11782	4英里海滩	Four Mile Beach	11	0.5;0.3	0	0	1402	0	0	0	501	0	0	834	75575224	20000	1:5;9001:21;5005:166	5	11781	11783	1201
11783	苦难角	Cape Tribulation	11	0.1;0.7	0	1201	0	0	0	501	0	0	0	834	75650799	20000	1:5;9001:21;5005:166	5	11782	11784	1201
11784	詹博尔美术馆	Janbal Gallery	11	0.67;0.14	0	0	0	1501	0	0	502	0	0	715	75726450	20000	1:5;9001:21;5005:166	5	11783	11785	1201
11785	湿热带	Wet Tropics	11	0.1;0.89	0	0	1402	0	0	503	0	0	0	715	75802176	20000	1:5;9001:21;5005:166	5	11784	11786	1201
11786	河道镇	Riverway	11	0.66;0.7	0	1202	0	0	502	0	0	0	0	715	75877978	20000	1:5;9001:21;5005:167	5	11785	11787	1201
11787	莫斯曼峡谷	Mosman Gorge	11	0.68;0.45	0	0	1401	0	0	503	0	0	0	625	75953856	20000	1:5;9001:21;5005:167	5	11786	11788	1201
11788	鳄鱼历险	Crocodile Adventures	12	0.6;0.95	0	0	0	1501	0	0	500	0	0	556	76029810	20000	1:5;9001:21;5005:167	5	11787	11789	1201
11789	努萨河	Noosa River	11	0.2;0.15	0	1201	0	0	508	0	0	0	0	1000	76029900	20000	1:5;9001:21;5005:167	5	11788	11790	1202
11790	佩里吉安海滩	Peregian Beach	11	0.1;0.35	0	0	1401	0	507	0	0	0	0	834	76105930	20000	1:5;9001:21;5005:167	5	11789	11791	1202
11791	游客信息中心	Visitor Centre	11	0.5;0.3	0	0	0	1502	508	0	0	0	0	834	76182036	20000	1:5;9001:21;5005:168	5	11790	11792	1202
11792	国家公园	National Park	11	0.1;0.7	1102	0	0	0	0	0	508	0	0	834	76258218	20000	1:5;9001:21;5005:168	5	11791	11793	1202
11793	努萨农贸市场	Farmers Market	11	0.67;0.14	0	0	0	1502	0	505	0	0	0	715	76334476	20000	1:5;9001:21;5005:168	5	11792	11794	1202
11794	拉古纳瞭望台	Laguna Lookout	11	0.1;0.89	0	0	1401	0	0	0	505	0	0	715	76410810	20000	1:5;9001:21;5005:168	5	11793	11795	1202
11795	黑斯廷斯街	Hastings Street	11	0.66;0.7	0	1201	0	0	0	0	506	0	0	715	76487221	20000	1:5;9001:21;5005:168	5	11794	11796	1202
11796	努萨主海滩	Noosa Main Beach	11	0.68;0.45	0	1202	0	0	506	0	0	0	0	625	76563708	20000	1:5;9001:21;5005:169	5	11795	11797	1202
11797	黑斯廷斯街	Hastings Street	12	0.6;0.95	0	0	0	1502	505	0	0	0	0	556	76640272	20000	1:5;9001:21;5005:169	5	11796	11798	1202
11798	费沙岛	Fraser Island	11	0.2;0.15	1101	0	0	0	0	512	0	0	0	1000	76640300	20000	1:5;9001:21;5005:169	5	11797	11799	1203
11799	麦肯锡湖	Lake McKenzie	11	0.1;0.35	0	1202	0	0	512	0	0	0	0	834	76716940	20000	1:5;9001:21;5005:169	5	11798	11800	1203
11800	75 英里海滩	75 Mile Beach	11	0.5;0.3	0	0	1402	0	513	0	0	0	0	834	76793657	20000	1:5;9001:21;5005:169	5	11799	11801	1203
11801	旺古柏小溪	Wanggoolba Creek	11	0.1;0.7	0	1201	0	0	513	0	0	0	0	834	76870451	20000	1:5;9001:21;5005:170	5	11800	11802	1203
11802	威比湖	Lake Wabby	11	0.67;0.14	0	0	0	1501	0	0	511	0	0	715	76947321	20000	1:5;9001:21;5005:170	5	11801	11803	1203
11803	中央车站热带雨林	Central Rainforest	11	0.1;0.89	0	0	1402	0	0	512	0	0	0	715	77024268	20000	1:5;9001:21;5005:170	5	11802	11804	1203
11804	比拉宾湖	Lake Birrabeen	11	0.66;0.7	0	1202	0	0	511	0	0	0	0	715	77101292	20000	1:5;9001:21;5005:170	5	11803	11805	1203
11805	牧童点	Waddy Point	11	0.68;0.45	0	0	0	1501	0	0	514	0	0	625	77178393	20000	1:5;9001:21;5005:170	5	11804	11806	1203
11806	玛希诺沉船	Maheno Shipwreck	12	0.6;0.95	1102	0	0	0	0	0	511	0	0	556	77255571	20000	1:5;9001:21;5005:171	5	11805	11807	1203
11807	立文角灯塔	Leeuwin Lighthouse	11	0.2;0.15	0	1201	0	0	0	0	518	0	0	1000	77255600	30000	1:5;9001:21;5005:171	5	11806	11808	1204
11808	湖洞	Lake Cave	11	0.1;0.35	0	0	1402	0	0	519	0	0	0	834	77332856	30000	1:5;9001:21;5005:171	5	11807	11809	1204
11809	哈梅林湾	Hamelin Bay	11	0.5;0.3	0	0	0	1502	0	0	516	0	0	834	77410189	30000	1:5;9001:21;5005:171	5	11808	11810	1204
11810	卡威温密	Cowaramup	11	0.1;0.7	1102	0	0	0	517	0	0	0	0	834	77487599	30000	1:5;9001:21;5005:171	5	11809	11811	1204
11811	公路步道	Road Walk Trails	11	0.67;0.14	0	1201	0	0	516	0	0	0	0	715	77565087	30000	1:5;9001:21;5005:172	5	11810	11812	1204
11812	雷德盖特海滩	Redgate Beach	11	0.1;0.89	0	0	1401	0	0	0	516	0	0	715	77642652	30000	1:5;9001:21;5005:172	5	11811	11813	1204
11813	猛犸洞	Mammoth Cave	11	0.66;0.7	0	1201	0	0	0	516	0	0	0	715	77720295	30000	1:5;9001:21;5005:172	5	11812	11814	1204
11814	航行家酒庄	Voyager Estate	11	0.68;0.45	0	0	1402	0	516	0	0	0	0	625	77798015	30000	1:5;9001:21;5005:172	5	11813	11815	1204
11815	阿米莉亚公园	Amelia Park	12	0.6;0.95	0	0	0	1502	0	517	0	0	0	556	77875813	30000	1:5;9001:21;5005:172	5	11814	11816	1204
11816	城堡山	Castle Hill	11	0.2;0.15	1101	0	0	0	521	0	0	0	0	1000	77875900	30000	1:5;9001:22;5005:173	5	11815	11817	1205
11817	珊瑚礁总部	Reef HQ	11	0.1;0.35	0	1202	0	0	0	520	0	0	0	834	77953776	30000	1:5;9001:22;5005:173	5	11816	11818	1205
11818	斯特兰德	The Strand	11	0.5;0.3	0	0	1402	0	0	0	522	0	0	834	78031730	30000	1:5;9001:22;5005:173	5	11817	11819	1205
11819	斯图尔特山	Mount Stuart	11	0.1;0.7	1102	0	0	0	0	0	523	0	0	834	78109762	30000	1:5;9001:22;5005:173	5	11818	11820	1205
11820	植物园	Botanic Gardens	11	0.67;0.14	0	0	0	1501	0	0	521	0	0	715	78187872	30000	1:5;9001:22;5005:173	5	11819	11821	1205
11821	海事博物馆	Maritime Museum	11	0.1;0.89	0	0	1401	0	0	520	0	0	0	715	78266060	30000	1:5;9001:22;5005:174	5	11820	11822	1205
11822	蓝水	Bluewater	11	0.66;0.7	0	1202	0	0	0	0	523	0	0	715	78344326	30000	1:5;9001:22;5005:174	5	11821	11823	1205
11823	空军博物馆	Air Force Museum	11	0.68;0.45	1101	0	0	0	0	0	521	0	0	625	78422670	30000	1:5;9001:22;5005:174	5	11822	11824	1205
11824	文化中心	Cultural Centre	12	0.6;0.95	0	0	1401	0	524	0	0	0	0	556	78501093	30000	1:5;9001:22;5005:174	5	11823	11825	1205
11825	鳄鱼公园	Crocodile Park	11	0.2;0.15	0	1201	0	0	528	0	0	0	0	1000	78501100	30000	1:5;9001:22;5005:174	5	11824	11826	1206
11826	雷德尔海滩	Reddell Beach	11	0.1;0.35	0	0	0	1501	527	0	0	0	0	834	78579601	30000	1:5;9001:22;5005:175	5	11825	11827	1206
11827	水平瀑布	Horizontal Falls	11	0.5;0.3	0	0	0	1502	0	0	528	0	0	834	78658181	30000	1:5;9001:22;5005:175	5	11826	11828	1206
11828	布鲁姆镇海滩	Broome Town Beach	11	0.1;0.7	1102	0	0	0	0	0	528	0	0	834	78736839	30000	1:5;9001:22;5005:175	5	11827	11829	1206
11829	日本公墓	Japanese Cemetary	11	0.67;0.14	0	1201	0	0	0	528	0	0	0	715	78815576	30000	1:5;9001:22;5005:175	5	11828	11830	1206
11830	12英里鸟园	12 Mile Bird Park	11	0.1;0.89	0	0	1401	0	0	0	528	0	0	715	78894392	30000	1:5;9001:22;5005:175	5	11829	11831	1206
11831	布鲁姆历史博物馆	Historical Museum	11	0.66;0.7	0	1201	0	0	0	529	0	0	0	715	78973286	30000	1:5;9001:22;5005:176	5	11830	11832	1206
11832	佛陀圣所	Buddha Sanctuary	11	0.68;0.45	0	0	1402	0	0	526	0	0	0	625	79052259	30000	1:5;9001:22;5005:176	5	11831	11833	1206
11833	圣心教堂	Sacred Heart Church	12	0.6;0.95	0	0	0	1502	527	0	0	0	0	556	79131311	30000	1:5;9001:22;5005:176	5	11832	11834	1206
11834	库兰达观光铁路	Scenic Railway	11	0.2;0.15	0	1201	0	0	0	0	534	0	0	1000	79131400	30000	1:5;9001:22;5005:176	5	11833	11835	1207
11835	巴伦瀑布了望台	Barron Falls Lookout	11	0.1;0.35	1101	0	0	0	0	530	0	0	0	834	79210531	30000	1:5;9001:22;5005:176	5	11834	11836	1207
11836	鸟之世界库兰达	Birdworld Kuranda	11	0.5;0.3	0	0	1402	0	0	0	533	0	0	834	79289742	30000	1:5;9001:22;5005:177	5	11835	11837	1207
11837	雨林之旅	Rainforest Tours	11	0.1;0.7	0	1202	0	0	532	0	0	0	0	834	79369032	30000	1:5;9001:22;5005:177	5	11836	11838	1207
11838	蜂蜜屋	Honey House	11	0.67;0.14	0	0	0	1501	0	530	0	0	0	715	79448401	30000	1:5;9001:22;5005:177	5	11837	11839	1207
11839	蝴蝶保护区	Butterfly Sanctuary	11	0.1;0.89	0	0	1401	0	0	0	533	0	0	715	79527849	30000	1:5;9001:22;5005:177	5	11838	11840	1207
11840	原住民艺术画廊	Aboriginal Gallery	11	0.66;0.7	0	1202	0	0	0	531	0	0	0	715	79607377	30000	1:5;9001:22;5005:177	5	11839	11841	1207
11841	毒液动物园	Venom Zoo	11	0.68;0.45	0	0	0	1501	0	0	530	0	0	625	79686984	30000	1:5;9001:22;5005:178	5	11840	11842	1207
11842	库兰达小镇	Kuranda Village	12	0.6;0.95	1101	0	0	0	534	0	0	0	0	556	79766671	30000	1:5;9001:22;5005:178	5	11841	11843	1207
11843	尖峰石阵	The Pinnacles	11	0.2;0.15	0	1201	0	0	536	0	0	0	0	1000	79766700	30000	1:5;9001:22;5005:178	5	11842	11844	1208
11844	波浪岩	Wave Rock	11	0.1;0.35	0	0	0	1501	0	536	0	0	0	834	79846467	30000	1:5;9001:22;5005:178	5	11843	11845	1208
11845	朱里恩湾	Jurien Bay	11	0.5;0.3	0	0	0	1502	0	535	0	0	0	834	79926313	30000	1:5;9001:22;5005:178	5	11844	11846	1208
11846	龙虾工厂	Lobster Shack	11	0.1;0.7	1102	0	0	0	0	0	535	0	0	834	80006239	30000	1:5;9001:22;5005:179	5	11845	11847	1208
11847	勒苏尔国家公园	National Park	11	0.67;0.14	0	0	1401	0	0	536	0	0	0	715	80086245	30000	1:5;9001:22;5005:179	5	11846	11848	1208
11848	波浪岩	Wave Rock	11	0.1;0.89	0	0	1401	0	0	539	0	0	0	715	80166331	30000	1:5;9001:22;5005:179	5	11847	11849	1208
11849	南邦国家公园	National Park	11	0.66;0.7	0	1201	0	0	0	0	535	0	0	715	80246497	30000	1:5;9001:22;5005:179	5	11848	11850	1208
11850	希尔河自然保护区	Nature Reserve	11	0.68;0.45	0	0	1402	0	0	0	536	0	0	625	80326743	30000	1:5;9001:22;5005:179	5	11849	11851	1208
11851	尖峰石林	Pinnacles Edge	12	0.6;0.95	0	0	0	1502	0	537	0	0	0	556	80407070	30000	1:5;9001:22;5005:180	5	11850	11852	1208
11852	基拉体育俱乐部	Kirra Sports Club	11	0.2;0.15	1101	0	0	0	0	0	540	0	0	1000	80407100	30000	1:5;9001:22;5005:180	5	11851	11853	1209
11853	圣彼得圣公会教堂	St. Peter's Church	11	0.1;0.35	0	1202	0	0	542	0	0	0	0	834	80487507	30000	1:5;9001:22;5005:180	5	11852	11854	1209
11854	治愈中心	Healing Centre	11	0.5;0.3	0	0	1402	0	0	0	542	0	0	834	80567995	30000	1:5;9001:22;5005:180	5	11853	11855	1209
11855	双城联合教堂	Twin Towns Church	11	0.1;0.7	1101	0	0	0	0	540	0	0	0	834	80648563	30000	1:5;9001:22;5005:180	5	11854	11856	1209
11856	圣奥古斯丁	Saint Augustine	11	0.67;0.14	0	0	0	1501	544	0	0	0	0	715	80729212	30000	1:5;9001:22;5005:181	5	11855	11857	1209
11857	库克船长纪念碑	CAPT Cook Memorial	11	0.1;0.89	0	0	1401	0	0	0	541	0	0	715	80809941	30000	1:5;9001:22;5005:181	5	11856	11858	1209
11858	库尔加塔	Coolangatta	11	0.66;0.7	0	1202	0	0	0	0	541	0	0	715	80890751	30000	1:5;9001:22;5005:181	5	11857	11859	1209
11859	库伦吉特危险角	coolangatta danger	11	0.68;0.45	1101	0	0	0	543	0	0	0	0	625	80971642	30000	1:5;9001:22;5005:181	5	11858	11860	1209
11860	鲷鱼岩	Squid rock	12	0.6;0.95	0	0	0	1501	0	543	0	0	0	556	81052614	30000	1:5;9001:22;5005:181	5	11859	11861	1209
11861	奔富酒庄	Penfolds	11	0.2;0.15	0	1201	0	0	0	547	0	0	0	1000	81052700	30000	1:5;9001:23;5005:182	5	11860	11862	1210
11862	杰卡斯访客中心	Visitor Centre	11	0.1;0.35	1101	0	0	0	0	0	547	0	0	834	81133753	30000	1:5;9001:23;5005:182	5	11861	11863	1210
11863	林道薰衣草农场	Lavender Farm	11	0.5;0.3	0	0	1402	0	546	0	0	0	0	834	81214887	30000	1:5;9001:23;5005:182	5	11862	11864	1210
11864	塔奴丹酒庄	Tanunda Estate	11	0.1;0.7	1102	0	0	0	0	548	0	0	0	834	81296102	30000	1:5;9001:23;5005:182	5	11863	11865	1210
11865	林道山玫瑰园	Rose Garden	11	0.67;0.14	0	0	0	1502	0	546	0	0	0	715	81377398	30000	1:5;9001:23;5005:182	5	11864	11866	1210
11866	圣雨果酒庄	St Hugo	11	0.1;0.89	0	0	1401	0	0	547	0	0	0	715	81458775	30000	1:5;9001:23;5005:183	5	11865	11867	1210
11867	芭萝莎老爷车	Barossa Daimler	11	0.66;0.7	0	1201	0	0	549	0	0	0	0	715	81540234	30000	1:5;9001:23;5005:183	5	11866	11868	1210
11868	回音墙	Whispering Wall	11	0.68;0.45	1101	0	0	0	0	547	0	0	0	625	81621774	30000	1:5;9001:23;5005:183	5	11867	11869	1210
11869	林德山酒店	Lyndoch Hill	12	0.6;0.95	0	0	0	1502	0	0	548	0	0	556	81703396	30000	1:5;9001:23;5005:183	5	11868	11870	1210
11870	阳光海岸	Sunshine Coast	11	0.2;0.15	1101	0	0	0	0	0	554	0	0	1000	81703400	30000	1:5;9001:23;5005:183	5	11869	11871	1211
11871	努萨国家公园	Noosa National Park	11	0.1;0.35	0	1202	0	0	551	0	0	0	0	834	81825955	30000	1:5;9001:23;5005:184	5	11870	11872	1211
11872	澳洲动物园	Australia Zoo	11	0.5;0.3	0	0	1402	0	0	0	550	0	0	834	81948694	30000	1:5;9001:23;5005:184	5	11871	11873	1211
11873	阳光海滩	Sunshine Coast Beach	11	0.1;0.7	0	0	0	1501	0	552	0	0	0	834	82071617	30000	1:5;9001:23;5005:184	5	11872	11874	1211
11874	水下世界	UnderWater World	11	0.65;0.14	0	0	0	1501	0	0	552	0	0	715	82194724	30000	1:5;9001:23;5005:184	5	11873	11875	1211
11875	格文塔农场	Gowinta Farms	11	0.1;0.89	0	0	1402	0	0	0	552	0	0	715	82318016	30000	1:5;9001:23;5005:184	5	11874	11876	1211
11876	澳洲世界	Aussie World	11	0.66;0.7	0	1202	0	0	0	0	554	0	0	715	82441493	30000	1:5;9001:23;5005:185	5	11875	11877	1211
11877	姜制品主题公园	Ginger Factory	11	0.68;0.45	1101	0	0	0	553	0	0	0	0	625	82565155	30000	1:5;9001:23;5005:185	5	11876	11878	1211
11878	海岸路径	Coastal Track	12	0.6;0.95	0	0	0	1502	0	554	0	0	0	556	82689003	30000	1:5;9001:23;5005:185	5	11877	11879	1211
11879	乡村小屋	Country Cottages	11	0.2;0.15	0	1201	0	0	558	0	0	0	0	1000	82689100	30000	1:5;9001:23;5005:185	5	11878	11880	1212
11880	汽車旅馆	Motor Inn	11	0.1;0.35	1101	0	0	0	555	0	0	0	0	834	82813134	30000	1:5;9001:23;5005:185	5	11879	11881	1212
11881	石拱门	The Arch	11	0.5;0.3	0	0	1401	0	558	0	0	0	0	834	82937354	30000	1:5;9001:23;5005:186	5	11880	11882	1212
11882	穴岩	The Grotto	11	0.1;0.7	0	0	0	1502	555	0	0	0	0	834	83061760	30000	1:5;9001:23;5005:186	5	11881	11883	1212
11883	国家公园	National Park	11	0.67;0.14	1102	0	0	0	0	0	556	0	0	715	83186353	30000	1:5;9001:23;5005:186	5	11882	11884	1212
11884	坎贝尔港	Port Campbell	11	0.1;0.89	1101	0	0	0	559	0	0	0	0	715	83311133	30000	1:5;9001:23;5005:186	5	11883	11885	1212
11885	伦敦桥	London Bridge	11	0.66;0.7	0	0	1401	0	0	0	555	0	0	715	83436100	30000	1:5;9001:23;5005:186	5	11884	11886	1212
11886	洛克阿德峡谷	Loch Ard Gorge	11	0.68;0.45	0	1201	0	0	0	558	0	0	0	625	83561254	30000	1:5;9001:23;5005:187	5	11885	11887	1212
